,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
46806,46806,46806,0,2023-07-04 17:11:34,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46807,46807,46807,1,2023-07-04 17:11:35,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46808,46808,46808,2,2023-07-04 17:11:36,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46809,46809,46809,3,2023-07-04 17:11:37,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46810,46810,46810,4,2023-07-04 17:11:38,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46811,46811,46811,5,2023-07-04 17:11:39,117.2114514,38.8921524,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46812,46812,46812,6,2023-07-04 17:11:40,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46813,46813,46813,7,2023-07-04 17:11:41,117.2114514,38.8921524,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46814,46814,46814,8,2023-07-04 17:11:42,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46815,46815,46815,9,2023-07-04 17:11:43,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46816,46816,46816,10,2023-07-04 17:11:44,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46817,46817,46817,11,2023-07-04 17:11:45,117.2114514,38.8921524,0.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46818,46818,46818,12,2023-07-04 17:11:46,117.2114514,38.8921524,2.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46819,46819,46819,13,2023-07-04 17:11:47,117.2114514,38.8921524,0.7,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46820,46820,46820,14,2023-07-04 17:11:48,117.2114514,38.8921524,0.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46821,46821,46821,15,2023-07-04 17:11:49,117.2114514,38.8921524,0.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46822,46822,46822,16,2023-07-04 17:11:50,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46823,46823,46823,17,2023-07-04 17:11:51,117.2114514,38.8921524,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46824,46824,46824,18,2023-07-04 17:11:52,117.2114514,38.8921524,1.6,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46825,46825,46825,19,2023-07-04 17:11:53,117.2114514,38.8921524,0.3,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46826,46826,46826,20,2023-07-04 17:11:54,117.2114514,38.8921524,1.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46827,46827,46827,21,2023-07-04 17:11:55,117.211485,38.8921653,1.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46828,46828,46828,22,2023-07-04 17:11:56,117.211495,38.8921766,2.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46829,46829,46829,23,2023-07-04 17:11:57,117.2115046,38.8921931,1.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46830,46830,46830,24,2023-07-04 17:11:58,117.2115148,38.8922044,2.4,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46831,46831,46831,25,2023-07-04 17:11:59,117.2115281,38.8922184,1.6,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46832,46832,46832,26,2023-07-04 17:12:00,117.2115449,38.8922272,1.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46833,46833,46833,27,2023-07-04 17:12:01,117.2115533,38.8922288,1.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46834,46834,46834,28,2023-07-04 17:12:02,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46835,46835,46835,29,2023-07-04 17:12:03,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46836,46836,46836,30,2023-07-04 17:12:04,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46837,46837,46837,31,2023-07-04 17:12:05,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46838,46838,46838,32,2023-07-04 17:12:06,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46839,46839,46839,33,2023-07-04 17:12:07,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46840,46840,46840,34,2023-07-04 17:12:08,117.2115533,38.8922288,0.3,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46841,46841,46841,35,2023-07-04 17:12:09,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46842,46842,46842,36,2023-07-04 17:12:10,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46843,46843,46843,37,2023-07-04 17:12:11,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46844,46844,46844,38,2023-07-04 17:12:12,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46845,46845,46845,39,2023-07-04 17:12:13,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46846,46846,46846,40,2023-07-04 17:12:14,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46847,46847,46847,41,2023-07-04 17:12:15,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46848,46848,46848,42,2023-07-04 17:12:16,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46849,46849,46849,43,2023-07-04 17:12:17,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46850,46850,46850,44,2023-07-04 17:12:18,117.2115533,38.8922288,0.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46851,46851,46851,45,2023-07-04 17:12:19,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46852,46852,46852,46,2023-07-04 17:12:20,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46853,46853,46853,47,2023-07-04 17:12:21,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46854,46854,46854,48,2023-07-04 17:12:22,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46855,46855,46855,49,2023-07-04 17:12:23,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46856,46856,46856,50,2023-07-04 17:12:24,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46857,46857,46857,51,2023-07-04 17:12:25,117.2115533,38.8922288,0.3,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46858,46858,46858,52,2023-07-04 17:12:26,117.2115533,38.8922288,0.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46859,46859,46859,53,2023-07-04 17:12:27,117.2115533,38.8922288,1.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46860,46860,46860,54,2023-07-04 17:12:28,117.2115533,38.8922288,0.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46861,46861,46861,55,2023-07-04 17:12:29,117.2115533,38.8922288,0.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46862,46862,46862,56,2023-07-04 17:12:30,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46863,46863,46863,57,2023-07-04 17:12:31,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46864,46864,46864,58,2023-07-04 17:12:32,117.2115533,38.8922288,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46865,46865,46865,59,2023-07-04 17:12:33,117.2115533,38.8922288,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46866,46866,46866,60,2023-07-04 17:12:34,117.2116293,38.8922649,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46867,46867,46867,61,2023-07-04 17:12:35,117.2116293,38.8922649,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46868,46868,46868,62,2023-07-04 17:12:36,117.2116293,38.8922649,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46869,46869,46869,63,2023-07-04 17:12:37,117.2116293,38.8922649,0.0,1.0,1.0,1.0,,,,
46870,46870,46870,64,2023-07-04 17:12:38,117.2116293,38.8922649,0.0,1.0,1.0,1.0,,,,
46871,46871,46871,65,2023-07-04 17:12:39,117.2116293,38.8922649,0.0,1.0,1.0,1.0,,,,
46872,46872,46872,66,2023-07-04 17:12:40,117.2116293,38.8922649,0.1,1.0,1.0,1.0,,,,
46873,46873,46873,67,2023-07-04 17:12:41,117.2116293,38.8922649,0.5,1.0,1.0,1.0,,,,
46874,46874,46874,68,2023-07-04 17:12:42,117.2116293,38.8922649,0.0,1.0,1.0,1.0,,,,
