,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
34727,34727,34727,0,2023-07-04 13:06:19,117.5174372,39.0676021,0.0,1.0,1.0,1.0,三号路,三号路,tertiary,tertiary
34728,34728,34728,1,2023-07-04 13:06:20,117.5174372,39.0676021,0.0,1.0,1.0,1.0,三号路,三号路,tertiary,tertiary
34729,34729,34729,2,2023-07-04 13:06:21,117.5174372,39.0676021,0.0,1.0,1.0,1.0,三号路,三号路,tertiary,tertiary
34730,34730,34730,3,2023-07-04 13:06:22,117.5174372,39.0676021,0.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34731,34731,34731,4,2023-07-04 13:06:23,117.5174372,39.0676021,0.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34732,34732,34732,5,2023-07-04 13:06:24,117.5174372,39.0676021,0.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34733,34733,34733,6,2023-07-04 13:06:25,117.5174372,39.0676021,0.1,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34734,34734,34734,7,2023-07-04 13:06:26,117.5174372,39.0676021,0.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34735,34735,34735,8,2023-07-04 13:06:27,117.5174372,39.0676021,0.5,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34736,34736,34736,9,2023-07-04 13:06:28,117.5174372,39.0676021,0.9,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34737,34737,34737,10,2023-07-04 13:06:29,117.5174372,39.0676021,2.7,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34738,34738,34738,11,2023-07-04 13:06:30,117.5174195,39.0675998,2.9,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34739,34739,34739,12,2023-07-04 13:06:31,117.5174545,39.0675984,7.2,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34740,34740,34740,13,2023-07-04 13:06:32,117.5174922,39.0675977,10.1,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34741,34741,34741,14,2023-07-04 13:06:33,117.5175381,39.0675915,12.5,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34742,34742,34742,15,2023-07-04 13:06:34,117.5175877,39.0675879,14.2,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34743,34743,34743,16,2023-07-04 13:06:35,117.5176392,39.067589,15.7,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34744,34744,34744,17,2023-07-04 13:06:36,117.517703,39.0675979,17.4,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34745,34745,34745,18,2023-07-04 13:06:37,117.5177676,39.067611,18.5,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34746,34746,34746,19,2023-07-04 13:06:38,117.5178248,39.0676339,18.5,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34747,34747,34747,20,2023-07-04 13:06:39,117.5178745,39.0676784,20.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34748,34748,34748,21,2023-07-04 13:06:40,117.5179021,39.067734,22.4,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34749,34749,34749,22,2023-07-04 13:06:41,117.5179147,39.0678094,27.7,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34750,34750,34750,23,2023-07-04 13:06:42,117.5179244,39.0679004,31.2,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34751,34751,34751,24,2023-07-04 13:06:43,117.5179405,39.0679916,34.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34752,34752,34752,25,2023-07-04 13:06:44,117.5179611,39.0680884,36.2,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34753,34753,34753,26,2023-07-04 13:06:45,117.5179811,39.0682036,40.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34754,34754,34754,27,2023-07-04 13:06:46,117.5180026,39.0683135,43.5,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34755,34755,34755,28,2023-07-04 13:06:47,117.5180281,39.0684324,45.0,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34756,34756,34756,29,2023-07-04 13:06:48,117.5180475,39.0685544,46.8,1.0,1.0,1.0,泰民路,中南三街,residential,tertiary
34757,34757,34757,30,2023-07-04 13:06:49,117.518063,39.068678,47.2,1.0,1.0,1.0,泰民路,泰民路,tertiary,tertiary
34758,34758,34758,31,2023-07-04 13:06:50,117.5180748,39.0688029,46.8,1.0,1.0,1.0,泰民路,泰民路,tertiary,tertiary
34759,34759,34759,32,2023-07-04 13:06:51,117.5180901,39.0689206,46.3,1.0,1.0,1.0,泰民路,泰民路,tertiary,tertiary
34760,34760,34760,33,2023-07-04 13:06:52,117.5181077,39.0690332,45.3,1.0,1.0,1.0,泰民路,泰民路,tertiary,tertiary
34761,34761,34761,34,2023-07-04 13:06:53,117.5181216,39.0691404,43.3,1.0,1.0,1.0,泰民路,泰民路,tertiary,tertiary
34762,34762,34762,35,2023-07-04 13:06:54,117.5181362,39.0692373,41.1,1.0,1.0,1.0,泰民路,泰民路,tertiary,tertiary
