,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
46748,46748,46748,0,2023-07-04 17:01:37,117.2067369,38.9104318,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46749,46749,46749,1,2023-07-04 17:01:38,117.2067369,38.9104318,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46750,46750,46750,2,2023-07-04 17:01:39,117.2067369,38.9104318,0.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46751,46751,46751,3,2023-07-04 17:01:40,117.2067369,38.9104318,2.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46752,46752,46752,4,2023-07-04 17:01:41,117.2067275,38.9104151,2.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46753,46753,46753,5,2023-07-04 17:01:42,117.206726,38.9104158,1.6,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46754,46754,46754,6,2023-07-04 17:01:43,117.2067196,38.9104082,2.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46755,46755,46755,7,2023-07-04 17:01:44,117.2067093,38.9104156,2.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46756,46756,46756,8,2023-07-04 17:01:45,117.2066994,38.910428,4.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46757,46757,46757,9,2023-07-04 17:01:46,117.2066849,38.910436,4.6,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46758,46758,46758,10,2023-07-04 17:01:47,117.2066766,38.9104434,4.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46759,46759,46759,11,2023-07-04 17:01:48,117.2066841,38.9103832,1.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46760,46760,46760,12,2023-07-04 17:01:49,117.2066841,38.9103832,0.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46761,46761,46761,13,2023-07-04 17:01:50,117.2066841,38.9103832,1.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46762,46762,46762,14,2023-07-04 17:01:51,117.2066841,38.9103832,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46763,46763,46763,15,2023-07-04 17:01:52,117.2066841,38.9103832,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46764,46764,46764,16,2023-07-04 17:01:53,117.2066841,38.9103832,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46765,46765,46765,17,2023-07-04 17:01:54,117.2066841,38.9103832,0.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46766,46766,46766,18,2023-07-04 17:01:55,117.2066841,38.9103832,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46767,46767,46767,19,2023-07-04 17:01:56,117.2066841,38.9103832,1.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46768,46768,46768,20,2023-07-04 17:01:57,117.2066866,38.9103379,2.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46769,46769,46769,21,2023-07-04 17:01:58,117.2066769,38.9103393,2.9,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46770,46770,46770,22,2023-07-04 17:01:59,117.2066769,38.9103393,0.7,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46771,46771,46771,23,2023-07-04 17:02:00,117.2066769,38.9103393,3.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46772,46772,46772,24,2023-07-04 17:02:01,117.2066671,38.9103562,4.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46773,46773,46773,25,2023-07-04 17:02:02,117.2066638,38.9103623,4.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46774,46774,46774,26,2023-07-04 17:02:03,117.2066607,38.9103704,4.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46775,46775,46775,27,2023-07-04 17:02:04,117.2066594,38.9103775,4.6,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46776,46776,46776,28,2023-07-04 17:02:05,117.2066547,38.9103864,4.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46777,46777,46777,29,2023-07-04 17:02:06,117.2066515,38.9103969,5.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46778,46778,46778,30,2023-07-04 17:02:07,117.2066504,38.9103971,2.4,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46779,46779,46779,31,2023-07-04 17:02:08,117.2066471,38.9103991,1.6,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46780,46780,46780,32,2023-07-04 17:02:09,117.206652,38.9103974,1.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46781,46781,46781,33,2023-07-04 17:02:10,117.206652,38.9103974,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46782,46782,46782,34,2023-07-04 17:02:11,117.206652,38.9103974,1.2,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46783,46783,46783,35,2023-07-04 17:02:12,117.206652,38.9103974,0.1,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46784,46784,46784,36,2023-07-04 17:02:13,117.206652,38.9103974,1.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46785,46785,46785,37,2023-07-04 17:02:14,117.2066409,38.9104102,3.8,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46786,46786,46786,38,2023-07-04 17:02:15,117.206638,38.9104199,4.4,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46787,46787,46787,39,2023-07-04 17:02:16,117.2066339,38.9104263,3.7,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46788,46788,46788,40,2023-07-04 17:02:17,117.2066339,38.9104263,0.3,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46789,46789,46789,41,2023-07-04 17:02:18,117.2066339,38.9104263,0.5,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
46790,46790,46790,42,2023-07-04 17:02:19,117.2066339,38.9104263,0.0,1.0,1.0,1.0,G18荣乌高速,G18荣乌高速,,
