,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
53316,53316,53316,0,2023-07-04 18:11:02,117.1367498,39.0752028,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53317,53317,53317,1,2023-07-04 18:11:03,117.1367498,39.0752028,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53318,53318,53318,2,2023-07-04 18:11:04,117.1367498,39.0752028,0.1,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53319,53319,53319,3,2023-07-04 18:11:05,117.1367498,39.0752028,0.5,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53320,53320,53320,4,2023-07-04 18:11:06,117.1367498,39.0752028,0.7,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53321,53321,53321,5,2023-07-04 18:11:07,117.1367498,39.0752028,0.7,0.5,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53322,53322,53322,6,2023-07-04 18:11:08,117.1367498,39.0752028,0.3999999999999999,1.25,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53323,53323,53323,7,2023-07-04 18:11:09,117.1367498,39.0752028,0.1,2.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53324,53324,53324,8,2023-07-04 18:11:10,117.1367498,39.0752028,0.5,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53325,53325,53325,9,2023-07-04 18:11:11,117.1367498,39.0752028,0.3,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53326,53326,53326,10,2023-07-04 18:11:12,117.1367498,39.0752028,0.3,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53327,53327,53327,11,2023-07-04 18:11:13,117.1367498,39.0752028,0.7,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53328,53328,53328,12,2023-07-04 18:11:14,117.1367498,39.0752028,0.5,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53329,53329,53329,13,2023-07-04 18:11:15,117.1367498,39.0752028,0.1,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53330,53330,53330,14,2023-07-04 18:11:16,117.1367498,39.0752028,1.2,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53331,53331,53331,15,2023-07-04 18:11:17,117.1367498,39.0752028,0.7,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53332,53332,53332,16,2023-07-04 18:11:18,117.1367498,39.0752028,0.3,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53333,53333,53333,17,2023-07-04 18:11:19,117.1367498,39.0752028,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53334,53334,53334,18,2023-07-04 18:11:20,117.1367498,39.0752028,0.9,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53335,53335,53335,19,2023-07-04 18:11:21,117.1367498,39.0752028,0.1,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53336,53336,53336,20,2023-07-04 18:11:22,117.1367498,39.0752028,0.7,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53337,53337,53337,21,2023-07-04 18:11:23,117.1367498,39.0752028,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53338,53338,53338,22,2023-07-04 18:11:24,117.1367498,39.0752028,0.7,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53339,53339,53339,23,2023-07-04 18:11:25,117.1367498,39.0752028,1.2,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53340,53340,53340,24,2023-07-04 18:11:26,117.1368296,39.0751485,1.1,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53341,53341,53341,25,2023-07-04 18:11:27,117.1368296,39.0751485,0.7,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53342,53342,53342,26,2023-07-04 18:11:28,117.1368296,39.0751485,0.5,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53343,53343,53343,27,2023-07-04 18:11:29,117.1368296,39.0751485,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53344,53344,53344,28,2023-07-04 18:11:30,117.1368296,39.0751485,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53345,53345,53345,29,2023-07-04 18:11:31,117.1368296,39.0751485,0.3,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53346,53346,53346,30,2023-07-04 18:11:32,117.1368296,39.0751485,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53347,53347,53347,31,2023-07-04 18:11:33,117.1368296,39.0751485,0.0,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53348,53348,53348,32,2023-07-04 18:11:34,117.1368296,39.0751485,0.1,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53349,53349,53349,33,2023-07-04 18:11:35,117.1368296,39.0751485,0.3,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53350,53350,53350,34,2023-07-04 18:11:36,117.1368296,39.0751485,0.5,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53351,53351,53351,35,2023-07-04 18:11:37,117.1368296,39.0751485,0.5,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
53352,53352,53352,36,2023-07-04 18:11:38,117.1368296,39.0751485,0.1,1.0,1.0,1.0,宾水西道,宾水西道,secondary,secondary
