,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
56170,56170,56170,0,2023-07-04 18:23:23,117.1461017,39.1051534,0.0,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56171,56171,56171,1,2023-07-04 18:23:24,117.1461017,39.1051534,1.8,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56172,56172,56172,2,2023-07-04 18:23:25,117.1460819,39.1051343,1.8,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56173,56173,56173,3,2023-07-04 18:23:26,117.1460849,39.105128,1.2,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56174,56174,56174,4,2023-07-04 18:23:27,117.146094,39.1051095,4.2,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56175,56175,56175,5,2023-07-04 18:23:28,117.1460649,39.1050655,6.6,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56176,56176,56176,6,2023-07-04 18:23:29,117.1460392,39.1049988,8.3,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56177,56177,56177,7,2023-07-04 18:23:30,117.1460752,39.1049093,10.0,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56178,56178,56178,8,2023-07-04 18:23:31,117.1461005,39.104811,12.4,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56179,56179,56179,9,2023-07-04 18:23:32,117.146125,39.1047503,14.0,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56180,56180,56180,10,2023-07-04 18:23:33,117.1461486,39.1046973,15.3,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56181,56181,56181,11,2023-07-04 18:23:34,117.1461861,39.104633,16.4,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56182,56182,56182,12,2023-07-04 18:23:35,117.1462407,39.1044982,19.6,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56183,56183,56183,13,2023-07-04 18:23:36,117.1462649,39.1043566,25.5,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56184,56184,56184,14,2023-07-04 18:23:37,117.1462932,39.104255,29.0,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56185,56185,56185,15,2023-07-04 18:23:38,117.1463067,39.1041272,31.6,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56186,56186,56186,16,2023-07-04 18:23:39,117.1463018,39.1039843,33.7,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56187,56187,56187,17,2023-07-04 18:23:40,117.1463053,39.1038724,33.1,1.0,1.0,1.0,大学道,大学道,secondary,secondary
56188,56188,56188,18,2023-07-04 18:23:41,117.1463166,39.1037554,32.4,1.0,1.0,1.0,大学道,大学道,secondary,secondary
