,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
168840,168840,168840,0,2023-07-18 10:39:38,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168841,168841,168841,1,2023-07-18 10:39:39,117.2050031,39.0767824,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168842,168842,168842,2,2023-07-18 10:39:40,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168843,168843,168843,3,2023-07-18 10:39:41,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168844,168844,168844,4,2023-07-18 10:39:42,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168845,168845,168845,5,2023-07-18 10:39:43,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168846,168846,168846,6,2023-07-18 10:39:44,117.2050031,39.0767824,0.3,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168847,168847,168847,7,2023-07-18 10:39:45,117.2050031,39.0767824,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168848,168848,168848,8,2023-07-18 10:39:46,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168849,168849,168849,9,2023-07-18 10:39:47,117.2050031,39.0767824,0.0,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168850,168850,168850,10,2023-07-18 10:39:48,117.2050031,39.0767824,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168851,168851,168851,11,2023-07-18 10:39:49,117.2050031,39.0767824,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168852,168852,168852,12,2023-07-18 10:39:50,117.2050031,39.0767824,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168853,168853,168853,13,2023-07-18 10:39:51,117.2050031,39.0767824,0.1,1.0,1.0,1.0,中央大道,中央大道,primary,primary
168854,168854,168854,14,2023-07-18 10:39:52,117.2050031,39.0767824,0.3,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168855,168855,168855,15,2023-07-18 10:39:53,117.2050031,39.0767824,0.1,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168856,168856,168856,16,2023-07-18 10:39:54,117.2050031,39.0767824,0.0,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168857,168857,168857,17,2023-07-18 10:39:55,117.2050031,39.0767824,0.0,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168858,168858,168858,18,2023-07-18 10:39:56,117.2050031,39.0767824,0.0,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168859,168859,168859,19,2023-07-18 10:39:57,117.2050031,39.0767824,0.0,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168860,168860,168860,20,2023-07-18 10:39:58,117.2050031,39.0767824,0.1,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168861,168861,168861,21,2023-07-18 10:39:59,117.2050031,39.0767824,0.0,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168862,168862,168862,22,2023-07-18 10:40:00,117.2050031,39.0767824,0.0,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168863,168863,168863,23,2023-07-18 10:40:01,117.2050031,39.0767824,0.5,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
168864,168864,168864,24,2023-07-18 10:40:02,117.2050031,39.0767824,0.5,1.0,1.0,1.0,黑牛城道辅路,柳江路,residential,secondary
