,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
91585,91585,91585,0,2023-07-20 13:55:03,117.3482084,39.0871099,0.0,0.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91586,91586,91586,1,2023-07-20 13:55:04,117.3482073,39.087104,0.7,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91587,91587,91587,2,2023-07-20 13:55:05,117.3482092,39.0870994,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91588,91588,91588,3,2023-07-20 13:55:06,117.3482114,39.0870956,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91589,91589,91589,4,2023-07-20 13:55:07,117.3482153,39.0870901,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91590,91590,91590,5,2023-07-20 13:55:08,117.3482176,39.0870871,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91591,91591,91591,6,2023-07-20 13:55:09,117.3482195,39.0870841,0.0,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91592,91592,91592,7,2023-07-20 13:55:10,117.3482204,39.087082,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91593,91593,91593,8,2023-07-20 13:55:11,117.3482208,39.087081,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91594,91594,91594,9,2023-07-20 13:55:12,117.3482216,39.08708,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91595,91595,91595,10,2023-07-20 13:55:13,117.3482216,39.0870802,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91596,91596,91596,11,2023-07-20 13:55:14,117.3482209,39.0870809,0.0,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91597,91597,91597,12,2023-07-20 13:55:15,117.3482185,39.0870834,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91598,91598,91598,13,2023-07-20 13:55:16,117.3482165,39.0870862,0.0,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91599,91599,91599,14,2023-07-20 13:55:17,117.3482152,39.0870884,0.0,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91600,91600,91600,15,2023-07-20 13:55:18,117.3482142,39.0870902,0.0,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91601,91601,91601,16,2023-07-20 13:55:19,117.3482018,39.0870972,0.3,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91602,91602,91602,17,2023-07-20 13:55:20,117.3481848,39.0871071,0.5,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91603,91603,91603,18,2023-07-20 13:55:21,117.3481664,39.0871189,0.7,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91604,91604,91604,19,2023-07-20 13:55:22,117.3481582,39.0871261,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91605,91605,91605,20,2023-07-20 13:55:23,117.348154,39.0871303,0.1,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
91606,91606,91606,21,2023-07-20 13:55:24,117.3481518,39.0871329,0.0,1.0,1.0,1.0,旌智道,旌智道,tertiary,tertiary
