,Unnamed: 0.1,Unnamed: 0,index,Datetime,Longitude,Latitude,SPEED,delta_time,position1,position2,road_one,road_two,road_two_type,road_one_type
12672,12672,12672,0,2022-12-20 08:35:29,117.24700478055703,39.07896660157773,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12673,12673,12673,1,2022-12-20 08:35:30,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12674,12674,12674,2,2022-12-20 08:35:31,117.24702023327016,39.07896659877724,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12675,12675,12675,3,2022-12-20 08:35:32,117.24702782407208,39.07896659739931,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12676,12676,12676,4,2022-12-20 08:35:33,117.24702782407208,39.07896659739931,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12677,12677,12677,5,2022-12-20 08:35:34,117.24702782458782,39.07896280203045,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12678,12678,12678,6,2022-12-20 08:35:35,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12679,12679,12679,7,2022-12-20 08:35:36,117.24702782510356,39.078959006661606,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12680,12680,12680,8,2022-12-20 08:35:37,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12681,12681,12681,9,2022-12-20 08:35:38,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12682,12682,12682,10,2022-12-20 08:35:39,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12683,12683,12683,11,2022-12-20 08:35:40,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12684,12684,12684,12,2022-12-20 08:35:41,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12685,12685,12685,13,2022-12-20 08:35:42,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12686,12686,12686,14,2022-12-20 08:35:43,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12687,12687,12687,15,2022-12-20 08:35:44,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12688,12688,12688,16,2022-12-20 08:35:45,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,墨江道,tertiary,trunk
12689,12689,12689,17,2022-12-20 08:35:46,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12690,12690,12690,18,2022-12-20 08:35:47,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12691,12691,12691,19,2022-12-20 08:35:48,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12692,12692,12692,20,2022-12-20 08:35:49,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12693,12693,12693,21,2022-12-20 08:35:50,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12694,12694,12694,22,2022-12-20 08:35:51,117.24702023378596,39.07896280340837,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12695,12695,12695,23,2022-12-20 08:35:52,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12696,12696,12696,24,2022-12-20 08:35:53,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12697,12697,12697,25,2022-12-20 08:35:54,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12698,12698,12698,26,2022-12-20 08:35:55,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12699,12699,12699,27,2022-12-20 08:35:56,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12700,12700,12700,28,2022-12-20 08:35:57,117.24702023430171,39.078959008039526,0.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12701,12701,12701,29,2022-12-20 08:35:58,117.24702023481748,39.0789552126707,1.188,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12702,12702,12702,30,2022-12-20 08:35:59,117.24699692019313,39.078955216893554,3.924,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12703,12703,12703,31,2022-12-20 08:36:00,117.24697414774212,39.07895522100468,5.652,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12704,12704,12704,32,2022-12-20 08:36:01,117.24693592198008,39.07895902324423,6.66,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12705,12705,12705,33,2022-12-20 08:36:02,117.24691314945696,39.07895902731946,7.3799996,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12706,12706,12706,34,2022-12-20 08:36:03,117.24688251494896,39.07895903278046,8.2439995,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12707,12707,12707,35,2022-12-20 08:36:04,117.24685215097853,39.07896283353816,9.0,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12708,12708,12708,36,2022-12-20 08:36:05,117.24682151740603,39.07895524821284,9.756,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12709,12709,12709,37,2022-12-20 08:36:06,117.24679115488846,39.07894766281556,10.584,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12710,12710,12710,38,2022-12-20 08:36:07,117.24673774745672,39.07894767215154,14.831999,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12711,12711,12711,39,2022-12-20 08:36:08,117.24669193339383,39.07892870325638,15.336,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12712,12712,12712,40,2022-12-20 08:36:09,117.24663852517128,39.07893250782385,18.288,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12713,12713,12713,41,2022-12-20 08:36:10,117.2465623402455,39.07896288376976,20.412,1.0,1.0,1.0,黑牛城道,黑牛城道,trunk,trunk
12714,12714,12714,42,2022-12-20 08:36:11,117.24649374861308,39.07897428144688,19.224,1.0,1.0,1.0,黑牛城道,黑牛城道辅路,secondary,trunk
12715,12715,12715,43,2022-12-20 08:36:12,117.24643274880648,39.0789780870025,18.72,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12716,12716,12716,44,2022-12-20 08:36:13,117.24637174876962,39.0789821635592,18.432,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12717,12717,12717,45,2022-12-20 08:36:14,117.24630315645716,39.07899356089694,18.324,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12718,12718,12718,46,2022-12-20 08:36:15,117.24624974819028,39.07898977418641,16.524,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12719,12719,12719,47,2022-12-20 08:36:16,117.24620393038424,39.07898978155531,15.587999,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12720,12720,12720,48,2022-12-20 08:36:17,117.24616597524074,39.0789859922486,14.256,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12721,12721,12721,49,2022-12-20 08:36:18,117.24612774787416,39.078989793686326,11.051999,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12722,12722,12722,50,2022-12-20 08:36:19,117.2461049743964,39.07898979728325,8.099999,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12723,12723,12723,51,2022-12-20 08:36:20,117.24608924931844,39.078993595128544,5.256,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12724,12724,12724,52,2022-12-20 08:36:21,117.24608925087266,39.07898220901962,1.296,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12725,12725,12725,53,2022-12-20 08:36:22,117.2460816591832,39.07898600558207,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12726,12726,12726,54,2022-12-20 08:36:23,117.2460816591832,39.07898600558207,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12727,12727,12727,55,2022-12-20 08:36:24,117.2460816591832,39.07898600558207,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12728,12728,12728,56,2022-12-20 08:36:25,117.24609711578128,39.078962959836765,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12729,12729,12729,57,2022-12-20 08:36:26,117.24609711526328,39.07896675520636,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12730,12730,12730,58,2022-12-20 08:36:27,117.24609711526328,39.07896675520636,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12731,12731,12731,59,2022-12-20 08:36:28,117.24608925246385,39.07897055181294,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12732,12732,12732,60,2022-12-20 08:36:29,117.24608925194576,39.07897434718254,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12733,12733,12733,61,2022-12-20 08:36:30,117.24608166077442,39.07897434837535,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12734,12734,12734,62,2022-12-20 08:36:31,117.246074069082,39.07897814493628,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12735,12735,12735,63,2022-12-20 08:36:32,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12736,12736,12736,64,2022-12-20 08:36:33,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12737,12737,12737,65,2022-12-20 08:36:34,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12738,12738,12738,66,2022-12-20 08:36:35,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12739,12739,12739,67,2022-12-20 08:36:36,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12740,12740,12740,68,2022-12-20 08:36:37,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12741,12741,12741,69,2022-12-20 08:36:38,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12742,12742,12742,70,2022-12-20 08:36:39,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12743,12743,12743,71,2022-12-20 08:36:40,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12744,12744,12744,72,2022-12-20 08:36:41,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12745,12745,12745,73,2022-12-20 08:36:42,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12746,12746,12746,74,2022-12-20 08:36:43,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12747,12747,12747,75,2022-12-20 08:36:44,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12748,12748,12748,76,2022-12-20 08:36:45,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12749,12749,12749,77,2022-12-20 08:36:46,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12750,12750,12750,78,2022-12-20 08:36:47,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12751,12751,12751,79,2022-12-20 08:36:48,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12752,12752,12752,80,2022-12-20 08:36:49,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12753,12753,12753,81,2022-12-20 08:36:50,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12754,12754,12754,82,2022-12-20 08:36:51,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12755,12755,12755,83,2022-12-20 08:36:52,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12756,12756,12756,84,2022-12-20 08:36:53,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12757,12757,12757,85,2022-12-20 08:36:54,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12758,12758,12758,86,2022-12-20 08:36:55,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12759,12759,12759,87,2022-12-20 08:36:56,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12760,12760,12760,88,2022-12-20 08:36:57,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12761,12761,12761,89,2022-12-20 08:36:58,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12762,12762,12762,90,2022-12-20 08:36:59,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12763,12763,12763,91,2022-12-20 08:37:00,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12764,12764,12764,92,2022-12-20 08:37:01,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12765,12765,12765,93,2022-12-20 08:37:02,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12766,12766,12766,94,2022-12-20 08:37:03,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12767,12767,12767,95,2022-12-20 08:37:04,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12768,12768,12768,96,2022-12-20 08:37:05,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12769,12769,12769,97,2022-12-20 08:37:06,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12770,12770,12770,98,2022-12-20 08:37:07,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12771,12771,12771,99,2022-12-20 08:37:08,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12772,12772,12772,100,2022-12-20 08:37:09,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12773,12773,12773,101,2022-12-20 08:37:10,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12774,12774,12774,102,2022-12-20 08:37:11,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12775,12775,12775,103,2022-12-20 08:37:12,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12776,12776,12776,104,2022-12-20 08:37:13,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12777,12777,12777,105,2022-12-20 08:37:14,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12778,12778,12778,106,2022-12-20 08:37:15,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12779,12779,12779,107,2022-12-20 08:37:16,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12780,12780,12780,108,2022-12-20 08:37:17,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12781,12781,12781,109,2022-12-20 08:37:18,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12782,12782,12782,110,2022-12-20 08:37:19,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12783,12783,12783,111,2022-12-20 08:37:20,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12784,12784,12784,112,2022-12-20 08:37:21,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12785,12785,12785,113,2022-12-20 08:37:22,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12786,12786,12786,114,2022-12-20 08:37:23,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12787,12787,12787,115,2022-12-20 08:37:24,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12788,12788,12788,116,2022-12-20 08:37:25,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12789,12789,12789,117,2022-12-20 08:37:26,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12790,12790,12790,118,2022-12-20 08:37:27,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12791,12791,12791,119,2022-12-20 08:37:28,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12792,12792,12792,120,2022-12-20 08:37:29,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12793,12793,12793,121,2022-12-20 08:37:30,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12794,12794,12794,122,2022-12-20 08:37:31,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12795,12795,12795,123,2022-12-20 08:37:32,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12796,12796,12796,124,2022-12-20 08:37:33,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12797,12797,12797,125,2022-12-20 08:37:34,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12798,12798,12798,126,2022-12-20 08:37:35,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
12799,12799,12799,127,2022-12-20 08:37:36,117.2460740685269,39.07898221140376,0.0,1.0,1.0,1.0,黑牛城道辅路,黑牛城道辅路,secondary,secondary
