Datetime,Longitude,Latitude,SPEED,delta_time
2023-07-02 11:29:34,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:35,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:36,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:37,117.137984,39.1771819,0.1,1.0
2023-07-02 11:29:38,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:39,117.137984,39.1771819,0.1,1.0
2023-07-02 11:29:40,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:41,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:42,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:43,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:44,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:45,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:46,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:47,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:48,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:49,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:50,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:51,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:52,117.137984,39.1771819,0.1,1.0
2023-07-02 11:29:53,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:54,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:55,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:56,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:57,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:58,117.137984,39.1771819,0.0,1.0
2023-07-02 11:29:59,117.137984,39.1771819,0.0,1.0
2023-07-02 11:30:00,117.137984,39.1771819,0.1,1.0
2023-07-02 11:30:01,117.137984,39.1771819,2.4,1.0
2023-07-02 11:30:02,117.1380056,39.1771914,6.6,1.0
2023-07-02 11:30:03,117.1380546,39.1771929,11.8,1.0
2023-07-02 11:30:04,117.1381249,39.1771939,17.4,1.0
2023-07-02 11:30:05,117.1382098,39.1771954,22.7,1.0
2023-07-02 11:30:06,117.1383036,39.1771963,26.2,1.0
2023-07-02 11:30:07,117.1384044,39.1771985,29.0,1.0
2023-07-02 11:30:08,117.1385179,39.1771993,32.4,1.0
2023-07-02 11:30:09,117.1386349,39.1772013,36.2,1.0
2023-07-02 11:30:10,117.138766,39.1772038,38.7,1.0
2023-07-02 11:30:11,117.1389019,39.1772062,40.9,1.0
2023-07-02 11:30:12,117.1390458,39.1772098,42.9,1.0
2023-07-02 11:30:13,117.1391941,39.1772131,44.6,1.0
2023-07-02 11:30:14,117.139346,39.1772189,46.1,1.0
2023-07-02 11:30:15,117.1394972,39.1772259,46.4,1.0
2023-07-02 11:30:16,117.1396464,39.1772314,46.3,1.0
2023-07-02 11:30:17,117.1397941,39.1772334,46.1,1.0
2023-07-02 11:30:18,117.1399401,39.1772308,45.9,1.0
2023-07-02 11:30:19,117.140086,39.1772253,45.7,1.0
2023-07-02 11:30:20,117.1402305,39.177217,45.3,1.0
2023-07-02 11:30:21,117.1403728,39.1772061,45.1,1.0
2023-07-02 11:30:22,117.1405177,39.1771925,45.3,1.0
2023-07-02 11:30:23,117.1406649,39.1771736,45.9,1.0
2023-07-02 11:30:24,117.1408088,39.1771519,45.9,1.0
2023-07-02 11:30:25,117.1409493,39.1771283,45.5,1.0
2023-07-02 11:30:26,117.1410881,39.1771044,45.1,1.0
2023-07-02 11:30:27,117.1412264,39.1770789,44.8,1.0
2023-07-02 11:30:28,117.1413606,39.1770514,44.2,1.0
2023-07-02 11:30:29,117.1414915,39.1770231,43.5,1.0
2023-07-02 11:30:30,117.1416177,39.1769946,42.5,1.0
2023-07-02 11:30:31,117.1417427,39.1769697,41.6,1.0
2023-07-02 11:30:32,117.1418612,39.1769447,40.7,1.0
2023-07-02 11:30:33,117.141975,39.1769148,39.6,1.0
2023-07-02 11:30:34,117.1420862,39.1768826,38.8,1.0
2023-07-02 11:30:35,117.1421966,39.1768472,38.3,1.0
2023-07-02 11:30:36,117.142288,39.1768132,36.2,1.0
2023-07-02 11:30:37,117.1423593,39.1767849,32.7,1.0
2023-07-02 11:30:38,117.14241,39.1767661,28.1,1.0
2023-07-02 11:30:39,117.1424553,39.1767473,24.4,1.0
2023-07-02 11:30:40,117.1425005,39.1767286,21.8,1.0
2023-07-02 11:30:41,117.1425471,39.1767108,20.1,1.0
2023-07-02 11:30:42,117.1426026,39.176689,20.0,1.0
2023-07-02 11:30:43,117.1426664,39.176662,21.2,1.0
2023-07-02 11:30:44,117.1427369,39.1766293,23.5,1.0
