Datetime,Longitude,Latitude,SPEED,delta_time
2022-12-19 07:57:17,117.07928106054304,39.12119912314554,0.0,1.0
2022-12-19 07:57:18,117.07927320399868,39.1212029222429,0.0,1.0
2022-12-19 07:57:19,117.07926561975508,39.12119533510472,0.0,1.0
2022-12-19 07:57:20,117.07926561975508,39.12119533510472,0.0,1.0
2022-12-19 07:57:21,117.0792504494134,39.121195342317016,0.0,1.0
2022-12-19 07:57:22,117.0792504494134,39.121195342317016,0.0,1.0
2022-12-19 07:57:23,117.0792504494134,39.121195342317016,0.0,1.0
2022-12-19 07:57:24,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:25,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:26,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:27,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:28,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:29,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:30,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:31,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:32,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:33,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:34,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:35,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:36,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:37,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:38,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:39,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:40,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:41,117.07925803458264,39.12119533870942,0.0,1.0
2022-12-19 07:57:42,117.07925803551478,39.12118774796947,1.08,1.0
2022-12-19 07:57:43,117.07925803644687,39.12118015722955,1.6199999,1.0
2022-12-19 07:57:44,117.07925803691296,39.1211763618596,1.476,1.0
2022-12-19 07:57:45,117.07925803737903,39.121172566489655,2.0879998,1.0
2022-12-19 07:57:46,117.07926562348358,39.12116497214512,2.2319999,1.0
2022-12-19 07:57:47,117.07926562441564,39.12115738140526,2.448,1.0
2022-12-19 07:57:48,117.07925804020856,39.12114952317219,2.916,1.0
2022-12-19 07:57:49,117.07925018460664,39.12114573153869,3.564,1.0
2022-12-19 07:57:50,117.07925018557196,39.121137869701,3.276,1.0
2022-12-19 07:57:51,117.0792426004062,39.12113787331152,2.268,1.0
2022-12-19 07:57:52,117.07923501570968,39.12113408155502,2.196,1.0
2022-12-19 07:57:53,117.07923501664172,39.12112649081519,3.276,1.0
2022-12-19 07:57:54,117.07923501664172,39.12112649081519,2.016,1.0
2022-12-19 07:57:55,117.07922743101643,39.1211302898014,2.988,1.0
2022-12-19 07:57:56,117.0792198463264,39.12112649805068,2.8079998,1.0
2022-12-19 07:57:57,117.07919681951375,39.12113030442527,5.4719996,1.0
2022-12-19 07:57:58,117.0791740645608,39.121126519956775,7.6319995,1.0
2022-12-19 07:57:59,117.07914345315037,39.12112653466309,10.656,1.0
2022-12-19 07:58:00,117.07909794294476,39.12112276124483,12.672,1.0
2022-12-19 07:58:01,117.0790518905983,39.12112278356448,14.1119995,1.0
2022-12-19 07:58:02,117.07899093914712,39.12112281327027,14.868,1.0
2022-12-19 07:58:03,117.07894515753978,39.12112635997868,14.759999,1.0
