Datetime,Longitude,Latitude,SPEED,delta_time
2023-07-04 18:23:23,117.1461017,39.1051534,0.0,1.0
2023-07-04 18:23:24,117.1461017,39.1051534,1.8,1.0
2023-07-04 18:23:25,117.1460819,39.1051343,1.8,1.0
2023-07-04 18:23:26,117.1460849,39.105128,1.2,1.0
2023-07-04 18:23:27,117.146094,39.1051095,4.2,1.0
2023-07-04 18:23:28,117.1460649,39.1050655,6.6,1.0
2023-07-04 18:23:29,117.1460392,39.1049988,8.3,1.0
2023-07-04 18:23:30,117.1460752,39.1049093,10.0,1.0
2023-07-04 18:23:31,117.1461005,39.104811,12.4,1.0
2023-07-04 18:23:32,117.146125,39.1047503,14.0,1.0
2023-07-04 18:23:33,117.1461486,39.1046973,15.3,1.0
2023-07-04 18:23:34,117.1461861,39.104633,16.4,1.0
2023-07-04 18:23:35,117.1462407,39.1044982,19.6,1.0
2023-07-04 18:23:36,117.1462649,39.1043566,25.5,1.0
2023-07-04 18:23:37,117.1462932,39.104255,29.0,1.0
2023-07-04 18:23:38,117.1463067,39.1041272,31.6,1.0
2023-07-04 18:23:39,117.1463018,39.1039843,33.7,1.0
2023-07-04 18:23:40,117.1463053,39.1038724,33.1,1.0
2023-07-04 18:23:41,117.1463166,39.1037554,32.4,1.0
2023-07-04 18:23:42,117.1463267,39.1036641,31.4,1.0
2023-07-04 18:23:43,117.146347,39.1035746,30.5,1.0
2023-07-04 18:23:44,117.1463569,39.1034753,29.4,1.0
2023-07-04 18:23:45,117.1463533,39.1033898,28.5,1.0
2023-07-04 18:23:46,117.1463502,39.103325,27.5,1.0
2023-07-04 18:23:47,117.1463407,39.1032485,27.2,1.0
2023-07-04 18:23:48,117.1463611,39.1031785,26.2,1.0
2023-07-04 18:23:49,117.146371,39.1031029,25.9,1.0
2023-07-04 18:23:50,117.1463851,39.1030278,25.5,1.0
2023-07-04 18:23:51,117.1463919,39.1029459,25.1,1.0
2023-07-04 18:23:52,117.146412,39.1028813,24.2,1.0
2023-07-04 18:23:53,117.1464321,39.1028233,23.1,1.0
2023-07-04 18:23:54,117.1464582,39.1027766,22.0,1.0
2023-07-04 18:23:55,117.1464749,39.1027327,20.0,1.0
2023-07-04 18:23:56,117.1464864,39.1027224,16.4,1.0
2023-07-04 18:23:57,117.1465024,39.1027069,13.3,1.0
2023-07-04 18:23:58,117.1465076,39.102692,10.7,1.0
2023-07-04 18:23:59,117.1465115,39.1026751,9.0,1.0
2023-07-04 18:24:00,117.1465085,39.1026624,7.5,1.0
2023-07-04 18:24:01,117.146509,39.1026558,6.4,1.0
2023-07-04 18:24:02,117.1465063,39.1026515,5.7,1.0
2023-07-04 18:24:03,117.1465047,39.1026463,5.1,1.0
2023-07-04 18:24:04,117.1465004,39.1026467,4.6,1.0
2023-07-04 18:24:05,117.1465004,39.1026467,0.7,1.0
2023-07-04 18:24:06,117.1465004,39.1026467,0.7,0.5
2023-07-04 18:24:07,117.1465004,39.1026467,0.8,1.25
2023-07-04 18:24:08,117.1465004,39.1026467,0.9,2.0
2023-07-04 18:24:09,117.1465004,39.1026467,0.0,1.0
2023-07-04 18:24:10,117.1465004,39.1026467,0.0,1.0
2023-07-04 18:24:11,117.1465004,39.1026467,0.0,1.0
