Datetime,Longitude,Latitude,SPEED,delta_time
2023-07-18 18:58:17,117.2520757,39.0774844,0.0,1.0
2023-07-18 18:58:18,117.2520757,39.0774844,0.3,1.0
2023-07-18 18:58:19,117.2520757,39.0774844,1.1,1.0
2023-07-18 18:58:20,117.2520465,39.0775055,4.2,1.0
2023-07-18 18:58:21,117.2520256,39.0775188,4.6,1.0
2023-07-18 18:58:22,117.2520173,39.0775256,4.8,1.0
2023-07-18 18:58:23,117.252012,39.07753,4.8,1.0
2023-07-18 18:58:24,117.2519978,39.077537,5.0,0.5
2023-07-18 18:58:25,117.25198520000001,39.0775432,5.6,1.25
2023-07-18 18:58:26,117.2519726,39.0775494,6.2,2.0
2023-07-18 18:58:27,117.2519595,39.0775555,6.6,1.0
2023-07-18 18:58:28,117.2519339,39.0775657,7.2,1.0
2023-07-18 18:58:29,117.2519152,39.0775746,6.6,1.0
2023-07-18 18:58:30,117.2518911,39.0775886,6.8,1.0
2023-07-18 18:58:31,117.2518738,39.0776048,6.6,1.0
2023-07-18 18:58:32,117.2518634,39.0776119,6.8,1.0
2023-07-18 18:58:33,117.2518388,39.0776239,7.2,1.0
2023-07-18 18:58:34,117.2518121,39.0776377,7.0,1.0
2023-07-18 18:58:35,117.2517927,39.0776472,7.0,1.0
2023-07-18 18:58:36,117.2517781,39.0776556,6.6,1.0
2023-07-18 18:58:37,117.2517622,39.0776637,6.8,1.0
2023-07-18 18:58:38,117.2517423,39.0776761,7.0,1.0
2023-07-18 18:58:39,117.2517219,39.0776875,7.2,1.0
2023-07-18 18:58:40,117.2517001,39.0776989,7.4,1.0
2023-07-18 18:58:41,117.2516815,39.0777101,7.5,1.0
2023-07-18 18:58:42,117.2516641,39.0777194,8.3,1.0
2023-07-18 18:58:43,117.2516404,39.0777345,9.4,1.0
2023-07-18 18:58:44,117.2516108,39.0777539,10.7,1.0
2023-07-18 18:58:45,117.2515791,39.077771,12.0,1.0
2023-07-18 18:58:46,117.2515448,39.0777916,13.8,1.0
2023-07-18 18:58:47,117.2515027,39.0778157,15.9,1.0
2023-07-18 18:58:48,117.2514579,39.0778409,16.1,1.0
2023-07-18 18:58:49,117.2514158,39.0778658,16.1,1.0
2023-07-18 18:58:50,117.2513725,39.077889,16.4,1.0
2023-07-18 18:58:51,117.2513285,39.0779167,18.1,1.0
2023-07-18 18:58:52,117.2512757,39.0779503,20.1,1.0
2023-07-18 18:58:53,117.2512203,39.0779869,22.0,1.0
2023-07-18 18:58:54,117.2511622,39.0780285,22.7,1.0
2023-07-18 18:58:55,117.2511074,39.0780701,22.5,1.0
2023-07-18 18:58:56,117.251057,39.0781112,22.7,1.0
2023-07-18 18:58:57,117.2510091,39.0781556,22.7,1.0
2023-07-18 18:58:58,117.2509626,39.0781983,22.9,1.0
2023-07-18 18:58:59,117.2509187,39.0782442,23.5,1.0
2023-07-18 18:59:00,117.2508757,39.0782997,24.4,1.0
2023-07-18 18:59:01,117.2508316,39.0783641,25.5,1.0
2023-07-18 18:59:02,117.250795,39.0784238,25.7,1.0
2023-07-18 18:59:03,117.2507674,39.0784761,25.1,1.0
2023-07-18 18:59:04,117.2507411,39.0785284,24.2,1.0
2023-07-18 18:59:05,117.2507179,39.0785797,23.3,1.0
2023-07-18 18:59:06,117.2506966,39.0786303,22.7,1.0
2023-07-18 18:59:07,117.2506822,39.0786815,22.4,1.0
2023-07-18 18:59:08,117.2506691,39.0787349,22.4,1.0
2023-07-18 18:59:09,117.2506601,39.0787872,22.2,1.0
2023-07-18 18:59:10,117.2506523,39.0788378,20.9,1.0
2023-07-18 18:59:11,117.2506484,39.0788793,18.8,1.0
2023-07-18 18:59:12,117.2506471,39.0789103,17.4,1.0
2023-07-18 18:59:13,117.25065,39.0789456,17.2,1.0
2023-07-18 18:59:14,117.2506593,39.0789897,18.1,1.0
2023-07-18 18:59:15,117.2506721,39.079046,20.1,1.0
2023-07-18 18:59:16,117.2506848,39.0791094,22.5,1.0
2023-07-18 18:59:17,117.2507028,39.0791692,23.1,1.0
2023-07-18 18:59:18,117.2507233,39.0792229,22.7,1.0
2023-07-18 18:59:19,117.2507431,39.0792735,22.2,1.0
2023-07-18 18:59:20,117.2507665,39.0793223,21.6,1.0
2023-07-18 18:59:21,117.2507914,39.0793657,20.9,1.0
2023-07-18 18:59:22,117.2508163,39.0794067,20.0,1.0
2023-07-18 18:59:23,117.2508401,39.0794448,19.2,1.0
2023-07-18 18:59:24,117.2508659,39.0794805,18.7,1.0
2023-07-18 18:59:25,117.2508949,39.0795139,18.1,1.0
2023-07-18 18:59:26,117.250926,39.0795505,17.9,1.0
2023-07-18 18:59:27,117.2509559,39.0795884,17.9,1.0
2023-07-18 18:59:28,117.250988,39.0796208,17.2,1.0
2023-07-18 18:59:29,117.2510156,39.0796468,15.9,1.0
2023-07-18 18:59:30,117.251041,39.0796695,14.8,1.0
2023-07-18 18:59:31,117.2510681,39.0796922,13.8,1.0
2023-07-18 18:59:32,117.2510976,39.0797139,13.5,1.0
2023-07-18 18:59:33,117.2511272,39.079735,13.3,1.0
2023-07-18 18:59:34,117.251157,39.0797544,12.7,1.0
2023-07-18 18:59:35,117.251181,39.0797668,11.6,1.0
2023-07-18 18:59:36,117.2512018,39.0797785,10.3,1.0
2023-07-18 18:59:37,117.2512189,39.0797865,9.2,1.0
2023-07-18 18:59:38,117.251236,39.0797948,8.3,1.0
2023-07-18 18:59:39,117.2512543,39.0798032,7.7,1.0
2023-07-18 18:59:40,117.2512747,39.0798108,7.5,1.0
2023-07-18 18:59:41,117.2512918,39.0798174,7.7,1.0
2023-07-18 18:59:42,117.2513135,39.0798251,8.1,1.0
2023-07-18 18:59:43,117.251339,39.0798326,8.7,1.0
2023-07-18 18:59:44,117.2513666,39.0798411,9.4,1.0
2023-07-18 18:59:45,117.2514026,39.079853,10.5,1.0
2023-07-18 18:59:46,117.251443,39.0798646,11.4,1.0
2023-07-18 18:59:47,117.2514847,39.0798733,12.5,1.0
2023-07-18 18:59:48,117.2515295,39.0798796,13.5,1.0
2023-07-18 18:59:49,117.2515796,39.0798829,14.8,1.0
2023-07-18 18:59:50,117.2516272,39.0798847,15.7,1.0
2023-07-18 18:59:51,117.2516797,39.0798841,17.0,1.0
2023-07-18 18:59:52,117.2517328,39.0798778,18.1,1.0
2023-07-18 18:59:53,117.2517948,39.0798602,18.1,1.0
