Datetime,Longitude,Latitude,SPEED,delta_time
2023-07-20 15:00:31,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:32,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:33,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:34,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:35,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:36,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:37,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:38,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:39,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:40,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:41,117.1465449,39.054983,0.0,1.0
2023-07-20 15:00:42,117.1465449,39.054983,0.9,1.0
2023-07-20 15:00:43,117.1465449,39.054983,3.1,1.0
2023-07-20 15:00:44,117.1465375,39.054975,7.2,1.0
2023-07-20 15:00:45,117.1464996,39.054965,9.4,1.0
2023-07-20 15:00:46,117.1464442,39.0549489,12.9,1.0
2023-07-20 15:00:47,117.1463737,39.0549283,17.4,1.0
2023-07-20 15:00:48,117.146291,39.0549043,21.6,1.0
2023-07-20 15:00:49,117.1462076,39.0548802,25.0,1.0
2023-07-20 15:00:50,117.146116,39.0548533,27.4,1.0
2023-07-20 15:00:51,117.1460241,39.0548263,29.2,1.0
2023-07-20 15:00:52,117.1459234,39.0547976,31.2,1.0
2023-07-20 15:00:53,117.1458129,39.0547648,33.5,1.0
2023-07-20 15:00:54,117.1457006,39.054732,35.7,1.0
2023-07-20 15:00:55,117.1455812,39.0546969,37.5,1.0
2023-07-20 15:00:56,117.1454572,39.0546624,39.4,1.0
2023-07-20 15:00:57,117.1453257,39.0546249,41.1,1.0
2023-07-20 15:00:58,117.145193,39.0545871,42.5,1.0
2023-07-20 15:00:59,117.1450538,39.0545461,44.0,1.0
2023-07-20 15:01:00,117.1449117,39.0545023,45.3,1.0
2023-07-20 15:01:01,117.1447688,39.0544575,46.6,1.0
2023-07-20 15:01:02,117.1446208,39.0544121,47.7,1.0
2023-07-20 15:01:03,117.1444693,39.0543663,48.8,1.0
2023-07-20 15:01:04,117.1443147,39.0543172,50.1,1.0
2023-07-20 15:01:05,117.144156,39.0542681,51.3,1.0
2023-07-20 15:01:06,117.1440032,39.0542178,51.6,1.0
2023-07-20 15:01:07,117.1438508,39.0541714,51.3,1.0
2023-07-20 15:01:08,117.1436961,39.0541223,51.3,1.0
2023-07-20 15:01:09,117.1435344,39.0540716,51.6,1.0
2023-07-20 15:01:10,117.1433794,39.0540226,51.4,1.0
2023-07-20 15:01:11,117.1432279,39.0539783,50.5,1.0
2023-07-20 15:01:12,117.143084,39.0539342,50.0,1.0
2023-07-20 15:01:13,117.1429418,39.0538897,49.6,1.0
2023-07-20 15:01:14,117.1427949,39.0538436,49.4,1.0
2023-07-20 15:01:15,117.1426512,39.0537956,49.0,1.0
2023-07-20 15:01:16,117.1425074,39.0537507,48.5,1.0
2023-07-20 15:01:17,117.142367,39.0537066,47.9,1.0
2023-07-20 15:01:18,117.1422281,39.0536612,47.5,1.0
2023-07-20 15:01:19,117.1420875,39.0536161,47.4,1.0
2023-07-20 15:01:20,117.1419454,39.0535715,47.5,1.0
2023-07-20 15:01:21,117.1418032,39.0535246,47.5,1.0
2023-07-20 15:01:22,117.141663,39.053479,47.2,1.0
2023-07-20 15:01:23,117.1415313,39.0534356,45.9,1.0
2023-07-20 15:01:24,117.1414157,39.0533975,42.9,1.0
2023-07-20 15:01:25,117.1413149,39.0533659,38.8,1.0
2023-07-20 15:01:26,117.1412302,39.0533391,34.0,1.0
2023-07-20 15:01:27,117.1411585,39.0533164,29.4,1.0
2023-07-20 15:01:28,117.1411032,39.0532976,24.8,1.0
2023-07-20 15:01:29,117.1410601,39.0532832,20.0,1.0
2023-07-20 15:01:30,117.14103,39.0532735,15.3,1.0
2023-07-20 15:01:31,117.1410067,39.0532658,12.0,1.0
2023-07-20 15:01:32,117.1409872,39.05326,6.8,1.0
2023-07-20 15:01:33,117.1409677,39.0532547,5.9,1.0
2023-07-20 15:01:34,117.1409523,39.0532493,5.1,1.0
2023-07-20 15:01:35,117.1409369,39.0532453,4.8,1.0
2023-07-20 15:01:36,117.1409263,39.053241,3.7,1.0
2023-07-20 15:01:37,117.1409263,39.053241,0.5,1.0
2023-07-20 15:01:38,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:39,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:40,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:41,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:42,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:43,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:44,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:45,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:46,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:47,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:48,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:49,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:50,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:51,117.1409263,39.053241,0.1,1.0
2023-07-20 15:01:52,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:53,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:54,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:55,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:56,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:57,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:58,117.1409263,39.053241,0.0,1.0
2023-07-20 15:01:59,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:00,117.1409263,39.053241,0.1,1.0
2023-07-20 15:02:01,117.1409263,39.053241,0.1,1.0
2023-07-20 15:02:02,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:03,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:04,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:05,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:06,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:07,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:08,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:09,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:10,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:11,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:12,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:13,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:14,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:15,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:16,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:17,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:18,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:19,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:20,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:21,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:22,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:23,117.1409263,39.053241,0.0,1.0
2023-07-20 15:02:24,117.1409263,39.053241,0.0,1.0
