Datetime,Longitude,Latitude,SPEED,delta_time
2023-07-02 14:55:52,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:53,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:54,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:55,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:56,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:57,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:58,117.245702,39.0950471,0.0,1.0
2023-07-02 14:55:59,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:00,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:01,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:02,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:03,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:04,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:05,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:06,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:07,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:08,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:09,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:10,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:11,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:12,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:13,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:14,117.245702,39.0950471,0.0,1.0
2023-07-02 14:56:15,117.245702,39.0950471,1.4,1.0
2023-07-02 14:56:16,117.2457027,39.095079,4.8,1.0
2023-07-02 14:56:17,117.2456974,39.0951138,9.8,1.0
2023-07-02 14:56:18,117.2456901,39.0951645,15.9,1.0
2023-07-02 14:56:19,117.2456803,39.0952281,21.2,1.0
2023-07-02 14:56:20,117.245669,39.0952992,25.3,1.0
2023-07-02 14:56:21,117.2456574,39.0953687,26.8,1.0
2023-07-02 14:56:22,117.2456463,39.0954345,26.6,1.0
2023-07-02 14:56:23,117.2456368,39.095496,26.1,1.0
2023-07-02 14:56:24,117.2456281,39.0955538,25.1,1.0
2023-07-02 14:56:25,117.2456202,39.0956083,24.2,1.0
2023-07-02 14:56:26,117.2456135,39.0956615,23.3,1.0
2023-07-02 14:56:27,117.245607,39.0957132,22.5,1.0
2023-07-02 14:56:28,117.2456007,39.0957636,21.8,1.0
2023-07-02 14:56:29,117.2455939,39.0958126,21.2,1.0
2023-07-02 14:56:30,117.2455877,39.0958603,20.5,1.0
2023-07-02 14:56:31,117.2455812,39.0959066,20.0,1.0
2023-07-02 14:56:32,117.2455748,39.0959509,19.4,1.0
2023-07-02 14:56:33,117.245568,39.0959935,18.7,1.0
2023-07-02 14:56:34,117.2455614,39.0960347,18.1,1.0
2023-07-02 14:56:35,117.2455554,39.0960745,17.4,1.0
2023-07-02 14:56:36,117.2455496,39.0961136,16.8,1.0
2023-07-02 14:56:37,117.2455439,39.0961512,16.2,1.0
2023-07-02 14:56:38,117.2455388,39.0961879,15.9,1.0
2023-07-02 14:56:39,117.2455339,39.0962234,15.3,1.0
2023-07-02 14:56:40,117.2455294,39.0962582,15.0,1.0
2023-07-02 14:56:41,117.2455252,39.0962921,14.6,1.0
2023-07-02 14:56:42,117.2455209,39.0963251,14.0,1.0
2023-07-02 14:56:43,117.2455165,39.0963572,13.7,1.0
2023-07-02 14:56:44,117.2455126,39.0963875,13.1,1.0
2023-07-02 14:56:45,117.2455089,39.0964143,12.4,1.0
2023-07-02 14:56:46,117.2455058,39.096437,11.4,1.0
2023-07-02 14:56:47,117.2455024,39.0964596,10.7,1.0
2023-07-02 14:56:48,117.2454993,39.096482,10.1,1.0
2023-07-02 14:56:49,117.245496,39.0965055,10.0,1.0
2023-07-02 14:56:50,117.245491,39.0965365,11.4,1.0
2023-07-02 14:56:51,117.2454843,39.0965818,15.1,1.0
2023-07-02 14:56:52,117.2454767,39.0966418,20.3,1.0
2023-07-02 14:56:53,117.2454682,39.0967117,24.6,1.0
2023-07-02 14:56:54,117.2454576,39.0967898,28.5,1.0
2023-07-02 14:56:55,117.2454457,39.0968736,31.4,1.0
2023-07-02 14:56:56,117.2454319,39.0969637,34.2,1.0
2023-07-02 14:56:57,117.2454161,39.0970602,36.8,1.0
2023-07-02 14:56:58,117.2454007,39.0971643,39.8,1.0
2023-07-02 14:56:59,117.2453866,39.097267,40.5,1.0
2023-07-02 14:57:00,117.2453732,39.097364,40.1,1.0
2023-07-02 14:57:01,117.2453585,39.0974593,39.6,1.0
2023-07-02 14:57:02,117.2453446,39.0975542,39.2,1.0
2023-07-02 14:57:03,117.2453305,39.0976531,39.8,1.0
2023-07-02 14:57:04,117.2453156,39.097758,41.1,1.0
2023-07-02 14:57:05,117.2453016,39.0978614,41.2,1.0
2023-07-02 14:57:06,117.2452878,39.0979599,40.7,1.0
2023-07-02 14:57:07,117.2452756,39.0980513,39.4,1.0
2023-07-02 14:57:08,117.245264,39.0981318,37.2,1.0
2023-07-02 14:57:09,117.2452541,39.0982061,35.0,1.0
2023-07-02 14:57:10,117.2452453,39.098281,33.5,1.0
2023-07-02 14:57:11,117.2452342,39.0983613,33.3,1.0
2023-07-02 14:57:12,117.2452205,39.0984482,34.2,1.0
2023-07-02 14:57:13,117.2452061,39.0985434,36.4,1.0
2023-07-02 14:57:14,117.2451912,39.0986474,39.4,1.0
2023-07-02 14:57:15,117.2451776,39.0987604,42.7,1.0
2023-07-02 14:57:16,117.2451673,39.0988854,47.0,1.0
2023-07-02 14:57:17,117.2451572,39.0990183,50.5,1.0
2023-07-02 14:57:18,117.2451429,39.0991567,53.3,1.0
2023-07-02 14:57:19,117.2451261,39.0992957,54.6,1.0
2023-07-02 14:57:20,117.245109,39.0994313,54.6,1.0
2023-07-02 14:57:21,117.245091,39.0995638,54.2,1.0
2023-07-02 14:57:22,117.2450735,39.0996927,53.5,1.0
2023-07-02 14:57:23,117.2450561,39.0998179,52.5,1.0
2023-07-02 14:57:24,117.2450394,39.0999393,51.4,1.0
2023-07-02 14:57:25,117.2450237,39.1000562,50.0,1.0
2023-07-02 14:57:26,117.2450085,39.1001696,48.7,1.0
2023-07-02 14:57:27,117.2449928,39.1002789,47.2,1.0
2023-07-02 14:57:28,117.2449791,39.100383,45.5,1.0
2023-07-02 14:57:29,117.24497,39.1004825,43.8,1.0
2023-07-02 14:57:30,117.2449669,39.1005755,41.8,1.0
2023-07-02 14:57:31,117.244958,39.1006658,40.1,1.0
2023-07-02 14:57:32,117.2449464,39.1007512,38.3,1.0
2023-07-02 14:57:33,117.2449356,39.1008299,36.2,1.0
2023-07-02 14:57:34,117.2449258,39.1008944,33.3,1.0
2023-07-02 14:57:35,117.2449182,39.1009438,29.2,1.0
2023-07-02 14:57:36,117.2449158,39.1009824,25.0,1.0
2023-07-02 14:57:37,117.2449209,39.1010135,21.2,1.0
2023-07-02 14:57:38,117.2449263,39.1010429,18.3,1.0
2023-07-02 14:57:39,117.2449492,39.101069,16.6,1.0
2023-07-02 14:57:40,117.2449856,39.1010917,15.9,1.0
2023-07-02 14:57:41,117.2450391,39.1011123,17.4,1.0
2023-07-02 14:57:42,117.2451108,39.1011288,20.5,1.0
2023-07-02 14:57:43,117.245193,39.1011471,25.7,1.0
2023-07-02 14:57:44,117.2452995,39.1011605,29.8,1.0
2023-07-02 14:57:45,117.245419,39.101173,33.8,1.0
2023-07-02 14:57:46,117.2455494,39.1011846,37.5,1.0
2023-07-02 14:57:47,117.2456935,39.1011977,41.8,1.0
2023-07-02 14:57:48,117.2458485,39.1012171,45.7,1.0
2023-07-02 14:57:49,117.2460125,39.1012402,49.0,1.0
2023-07-02 14:57:50,117.2461831,39.1012617,51.8,1.0
2023-07-02 14:57:51,117.246362,39.1012806,54.0,1.0
2023-07-02 14:57:52,117.2465405,39.1012963,55.0,1.0
2023-07-02 14:57:53,117.2467191,39.1013089,55.3,1.0
2023-07-02 14:57:54,117.2468999,39.1013228,55.7,1.0
2023-07-02 14:57:55,117.2470773,39.1013388,55.5,1.0
2023-07-02 14:57:56,117.24725,39.101356,55.0,1.0
2023-07-02 14:57:57,117.2474194,39.1013715,54.4,1.0
2023-07-02 14:57:58,117.2475857,39.1013855,53.5,1.0
2023-07-02 14:57:59,117.2477496,39.1013988,52.7,1.0
2023-07-02 14:58:00,117.2479096,39.101412,51.8,1.0
2023-07-02 14:58:01,117.2480655,39.1014242,50.9,1.0
2023-07-02 14:58:02,117.2482194,39.1014375,50.0,1.0
2023-07-02 14:58:03,117.2483741,39.1014509,49.6,1.0
2023-07-02 14:58:04,117.2485287,39.101463,49.0,1.0
2023-07-02 14:58:05,117.2486839,39.101475,48.8,1.0
2023-07-02 14:58:06,117.2488384,39.1014885,48.7,1.0
2023-07-02 14:58:07,117.2489966,39.1015022,49.0,1.0
2023-07-02 14:58:08,117.249157,39.1015156,49.6,1.0
2023-07-02 14:58:09,117.2493201,39.1015276,50.1,1.0
2023-07-02 14:58:10,117.2494828,39.1015419,50.5,1.0
2023-07-02 14:58:11,117.2496429,39.1015566,50.3,1.0
2023-07-02 14:58:12,117.2498,39.1015703,50.0,1.0
2023-07-02 14:58:13,117.2499556,39.101582,49.6,1.0
2023-07-02 14:58:14,117.2501058,39.1015933,48.7,1.0
2023-07-02 14:58:15,117.2502515,39.1016043,47.7,1.0
2023-07-02 14:58:16,117.2503938,39.1016149,46.8,1.0
2023-07-02 14:58:17,117.2505323,39.1016247,45.7,1.0
2023-07-02 14:58:18,117.2506603,39.1016323,43.7,1.0
2023-07-02 14:58:19,117.250771,39.1016373,40.5,1.0
2023-07-02 14:58:20,117.2508745,39.101641,37.9,1.0
2023-07-02 14:58:21,117.2509742,39.1016452,35.7,1.0
2023-07-02 14:58:22,117.2510753,39.1016515,34.4,1.0
2023-07-02 14:58:23,117.2511788,39.1016594,33.8,1.0
2023-07-02 14:58:24,117.251285,39.1016689,33.7,1.0
2023-07-02 14:58:25,117.2513934,39.1016805,33.8,1.0
2023-07-02 14:58:26,117.2515031,39.1016911,34.0,1.0
2023-07-02 14:58:27,117.25161,39.1017018,33.8,1.0
2023-07-02 14:58:28,117.2517149,39.1017125,33.7,1.0
2023-07-02 14:58:29,117.2518177,39.1017233,33.1,1.0
2023-07-02 14:58:30,117.2519167,39.1017322,32.4,1.0
2023-07-02 14:58:31,117.2520118,39.1017403,31.6,1.0
2023-07-02 14:58:32,117.2521067,39.1017475,31.1,1.0
2023-07-02 14:58:33,117.2521934,39.1017538,29.4,1.0
2023-07-02 14:58:34,117.2522637,39.1017582,27.0,1.0
2023-07-02 14:58:35,117.2523161,39.1017622,23.7,1.0
2023-07-02 14:58:36,117.2523497,39.1017651,19.6,1.0
2023-07-02 14:58:37,117.2523734,39.1017676,15.3,1.0
2023-07-02 14:58:38,117.2523834,39.1017692,11.8,1.0
2023-07-02 14:58:39,117.2523884,39.1017704,1.6,1.0
2023-07-02 14:58:40,117.2523931,39.1017706,1.6,1.0
2023-07-02 14:58:41,117.2523968,39.1017709,1.4,1.0
2023-07-02 14:58:42,117.2523968,39.1017709,0.7,1.0
2023-07-02 14:58:43,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:44,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:45,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:46,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:47,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:48,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:49,117.2523968,39.1017709,0.1,1.0
2023-07-02 14:58:50,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:51,117.2523968,39.1017709,0.0,1.0
2023-07-02 14:58:52,117.2523968,39.1017709,0.7,1.0
2023-07-02 14:58:53,117.2523968,39.1017709,1.6,1.0
2023-07-02 14:58:54,117.2524143,39.1017757,1.6,1.0
2023-07-02 14:58:55,117.2524242,39.1017773,2.5,1.0
2023-07-02 14:58:56,117.2524412,39.1017791,4.4,1.0
2023-07-02 14:58:57,117.2524667,39.1017822,6.4,1.0
2023-07-02 14:58:58,117.2525022,39.1017853,9.2,1.0
2023-07-02 14:58:59,117.2525449,39.1017901,12.0,1.0
2023-07-02 14:59:00,117.2525941,39.1017947,14.0,1.0
2023-07-02 14:59:01,117.2526531,39.1017992,16.4,1.0
2023-07-02 14:59:02,117.2527189,39.1018037,18.7,1.0
2023-07-02 14:59:03,117.2527893,39.1018091,20.1,1.0
2023-07-02 14:59:04,117.2528593,39.1018135,21.1,1.0
2023-07-02 14:59:05,117.2529317,39.1018187,22.0,1.0
2023-07-02 14:59:06,117.2530034,39.1018244,22.2,1.0
2023-07-02 14:59:07,117.2530725,39.10183,22.0,1.0
2023-07-02 14:59:08,117.2531381,39.101836,21.4,1.0
2023-07-02 14:59:09,117.2531974,39.101841,20.5,1.0
2023-07-02 14:59:10,117.2532486,39.1018452,19.0,1.0
